name,type,redshift,right ascension,declination,TNSprefix
SN2023vyl,Ia,0.005434,350.123600654,17.2212093373,SN
SN2023vuc,II,0.056,13.7804404771,-15.2554873213,SN
SN2023uqf,Ibn,0.15,143.4547953,25.1157953,SN
SN2023ufx,II,0.01,126.214865867,21.2953198049,SN
SN2023uqf,Ibn,0.15,143.4547953,25.1157953,SN
SN2023tsz,Ibn,0.028,129.373042,-0.043261,SN
SN2023txv,Ia,0.012,102.15475,-64.2811,SN
SN2023rkg,Ib,0.007,327.393167,-22.121739,SN
SN2023qdi,IIn,0.04,10.3247393244,-14.2309028522,SN
SN2023tsz,Ibn,0.028,129.373042,-0.043261,SN
SN2023rve,II,0.004,41.575542,-30.239489,SN
SN2023sfl,Ia-91T-like,0.03,20.162444989,32.2373364515,SN
SN2023ryf,Ia,0.05,338.932301475,-8.22952446247,SN
SN2023rzy,II,0.0444,18.7502023347,1.69352266153,SN
SN2023tde,IIb,0.042456,265.620592369,39.3185727037,SN
SN2023sci,Ia-pec,0.03,243.017667195,14.2006780652,SN
SN2023ixf,II,0.0008,210.910674637,54.3116510708,SN
SN2023sci,Ia-pec,0.03,243.017667195,14.2006780652,SN
SN2023rve,II,0.004,41.575542,-30.239489,SN
SN2023iop,II,0.095,3.67791159171,21.8593802908,SN
SN2022eux,Ibn,0.025237,88.880125,-15.676181,SN
SN2022ablq,Ibn,0.014,183.276994167,17.0989516667,SN
SN2023rau,Ibn/Icn,0.067,5.23005332354,-1.7580276784,SN
SN2023qre,Ibn/Icn,0.047,312.746618741,6.13847142796,SN
SN2023ozo,SN,0.055,244.771,-1.907069,SN
SN2023mtp,II,0.034,258.53565,81.074837,SN
SN2022acko,II,0.005264,49.912458,-19.395189,SN
SN2023ols,Ia,0.044,301.786470948,-0.995597723326,SN
SN2023pbk,Ia,0.035,43.398583,-35.707931,SN
SN2023ono,Ia,0.0287,43.607667,-22.502619,SN
SN2023ozo,SN,0.055,244.771,-1.907069,SN
SN2023pel,Ic-BL,0.36,249.1311789,47.858962,SN
SN2023mut,IIb,0.0022,72.1431153216,0.24675252416,SN
SN2023fyq,Ib-pec,0.008419,186.441143074,12.6635758235,SN
SN2023nlk,Ia,0.03,260.222064805,22.2097818114,SN
SN2023fyq,Ib-pec,0.008419,186.441143074,12.6635758235,SN
SN2023fyq,Ib-pec,0.008419,186.441143074,12.6635758235,SN
SN2023fyq,Ib-pec,0.008419,186.441143074,12.6635758235,SN
SN2023fyq,Ib-pec,0.008419,186.441143074,12.6635758235,SN
SN2023mut,IIb,0.0022,72.1431153216,0.24675252416,SN
SN2023fyq,Ib-pec,0.008419,186.441143074,12.6635758235,SN
SN2023fyq,Ib-pec,0.008419,186.441143074,12.6635758235,SN
SN2023mvl,Ia,0.04827,295.418671718,-21.2626916812,SN
SN2023iuc,Ibn,0.0768,219.731845132,2.28726427597,SN
SN2023fyq,Ib-pec,0.008419,186.441143074,12.6635758235,SN
SN2023jgf,IIn,0.01713,353.146479146,-0.736291660989,SN
SN2023mut,IIb,0.0022,72.1431153216,0.24675252416,SN
SN2023fyq,Ib-pec,0.008419,186.441143074,12.6635758235,SN
SN2023mde,Ia,0.026,257.855145412,13.569192138,SN
SN2018agk,Ia,0.026128,197.651555472,-4.48574127155,SN
SN2022acko,II,0.005264,49.912458,-19.395189,SN
SN2023ixf,II,0.0008,210.910674637,54.3116510708,SN
SN2023jgf,IIn,0.01713,353.146479146,-0.736291660989,SN
SN2023iuc,Ibn,0.0768,219.731845132,2.28726427597,SN
SN2023gpw,SLSN-II,0.08,195.577918569,-5.85304096388,SN
SN2023kmj,Ia,0.029747,225.115173668,6.45455670172,SN
SN2023fyq,Ib-pec,0.008419,186.441143074,12.6635758235,SN
SN2023iex,IIn,0.029,324.983624767,24.6596274184,SN
SN2023lcr,Ic-BL,1.027,247.905901476,26.3661961581,SN
SN2023ixf,II,0.0008,210.910674637,54.3116510708,SN
SN2023lcr,Ic-BL,1.027,247.905901476,26.3661961581,SN
SN2023jwr,Ia,0.0464,229.277482802,11.3640722518,SN
SN2023jvu,Ia,0.03011,249.502687906,55.4050938951,SN
SN2023ixf,II,0.0008,210.910674637,54.3116510708,SN
SN2022acko,II,0.005264,49.912458,-19.395189,SN
SN2023jww,Ia,0.041,269.84311014,17.2600746559,SN
SN2023ixf,II,0.0008,210.910674637,54.3116510708,SN
SN2023iuc,Ibn,0.0768,219.731845132,2.28726427597,SN
SN2023gpw,SLSN-II,0.08,195.577918569,-5.85304096388,SN
SN2023jac,Ic,0.0495,255.022254818,51.9319765392,SN
SN2023ixf,II,0.0008,210.910674637,54.3116510708,SN
SN2023iuc,Ibn,0.0768,219.731845132,2.28726427597,SN
SN2023ixf,II,0.0008,210.910674637,54.3116510708,SN
SN2023iuc,Ibn,0.0768,219.731845132,2.28726427597,SN
SN2023iwy,Ic-BL,0.03,270.077591019,26.4088986547,SN
SN2023ixf,II,0.0008,210.910674637,54.3116510708,SN
SN2023iks,Ia,0.04,263.80312611,6.7745986046,SN
SN2023hzy,Ia,0.030118,207.777039041,0.464147952147,SN
SN2023hwm,Ia,0.0381,168.597132252,53.1994214125,SN
SN2023huy,Ia,0.0305,198.961544476,-16.2050745534,SN
SN2023iuc,Ibn,0.0768,219.731845132,2.28726427597,SN
SN2023ixf,II,0.0008,210.910674637,54.3116510708,SN
SN2023ixf,II,0.0008,210.910674637,54.3116510708,SN
SN2023ixf,II,0.0008,210.910674637,54.3116510708,SN
SN2023ixf,II,0.0008,210.910674637,54.3116510708,SN
SN2023iuc,Ibn,0.0768,219.731845132,2.28726427597,SN
SN2023hwg,Ia,0.044,251.923268278,9.66989747649,SN
SN2023hsy,Ia,0.03773,167.44274922222,11.192544122222,SN
SN2023hsw,Ia,0.0417,167.0831704,10.0430612,SN
SN2023hro,Ia,0.02731,190.944270999,-20.1582327134,SN
SN2023iuc,Ibn,0.0768,219.731845132,2.28726427597,SN
SN2023ijd,II,0.007446,189.135293355,11.222140824,SN
SN2023hrw,Ia,0.0344,204.88718582,29.9975280476,SN
SN2023gxf,Ia,0.05,257.225415192,19.1723361676,SN
SN2023guy,Ia,0.041528,193.980891969,7.93066328005,SN
SN2023grn,Ia,0.049,151.884,-12.960589,SN
SN2023hym,Iax,0.01,213.396585,-45.4291125,SN
SN2023aew,IIb,0.025,265.214042,66.206319,SN
SN2023gpw,SLSN-II,0.08,195.577918569,-5.85304096388,SN
SN2022qhy,Ibn,0.006124,90.287167,-23.666619,SN
SN2023hcp,II,0.031,252.178012071,35.9492869071,SN
SN2019fdr,SLSN-II,0.2666,257.278578935,26.8556946632,SN
SN2023gss,II,0.020541,211.098087788,-27.149458211,SN
SN2023eiw,Ic-BL,0.025142,187.1925,46.521011,SN
SN2023fax,II,0.045,219.61309326,30.029141288,SN
SN2023foa,Ia,0.031,255.997084178,24.1862707135,SN
SN2023gjg,II,0.0308,136.8248817,37.5035246,SN
SN2023gft,Ia,0.0098,321.505528249,-3.79822725293,SN
SN2023gfo,II,0.006,197.415292,-7.836611,SN
SN2023ftg,II,0.02,272.047847778,11.7194111111,SN
SN2023emq,Icn,0.031,203.591805,-23.7309573,SN
SN2023eiw,Ic-BL,0.025142,187.1925,46.521011,SN
SN2023cpt,Ic,0.00758,230.388939897,-13.0893829206,SN
SN2023enr,II,0.009073,82.91646,-10.3930076923,SN
SN2023esp,II,0.008,101.7243875,15.5984222,SN
SN2023enr,II,0.009073,82.91646,-10.3930076923,SN
SN2023enr,II,0.009073,82.91646,-10.3930076923,SN
SN2023emq,Icn,0.031,203.591805,-23.7309573,SN
SN2023emq,Icn,0.031,203.591805,-23.7309573,SN
SN2019uit,IIn,0.071,192.567042,21.337611,SN
SN2021zfx,Ibn,0.069,317.348927591,9.76088904595,SN
SN2021iyt,Ibn,0.0712,154.685042503,0.055396560455,SN
SN2023dtc,Ib,0.006,128.323125,-22.962519,SN
SN2023cqc,Ia,0.031,272.9398785,69.9184329,SN
SN2020aekp,Ia-CSM,0.046,235.797458,17.813111,SN
SN2023dbc,Ic,0.0023,167.913458,55.674719,SN
SN2019uit,IIn,0.071,192.567042,21.337611,SN
SN2023axu,II,,101.4805,-18.231519,SN
SN2023bee,Ia,0.006698,134.048417,-3.325569,SN
SN2022qhy,Ibn,0.006124,90.287167,-23.666619,SN
SN2023cpt,Ic,0.00758,230.388939897,-13.0893829206,SN
SN2022pda,Ibn,0.062,331.057896953,-18.8279057555,SN
SN2022ihx,Ibn,0.033,289.1600758375,61.68763455,SN
SN2023axu,II,,101.4805,-18.231519,SN
SN2023bvh,II,0.019,131.5695,27.351289,SN
SN2022ablq,Ibn,0.014,183.276994167,17.0989516667,SN
SN2023bvj,II,0.00512,147.7335,33.553039,SN
SN2023bee,Ia,0.006698,134.048417,-3.325569,SN
SN2023bmd,II,0.019603,227.536774304,46.1064565968,SN
SN2018zd,II,0.002979,94.513292,78.366989,SN
SN2023bee,Ia,0.006698,134.048417,-3.325569,SN
SN2023axu,II,,101.4805,-18.231519,SN
SN2023bee,Ia,0.006698,134.048417,-3.325569,SN
SN2023bee,Ia,0.006698,134.048417,-3.325569,SN
SN2023bee,Ia,0.006698,134.048417,-3.325569,SN
SN2022jli,Ic,0.006,8.690375,-8.386711,SN
SN2023bee,Ia,0.006698,134.048417,-3.325569,SN
SN2023axu,II,,101.4805,-18.231519,SN
SN2023axu,II,,101.4805,-18.231519,SN
SN2023aub,II,0.012185,199.629708,-31.630439,SN
SN2022ablq,Ibn,0.014,183.276994167,17.0989516667,SN
SN2020rsc,IIb,0.0313,19.9854288,38.1860177,SN
SN2020able,Ic,0.024755,141.509425482,24.521685394,SN
SN2022hnt,IIb,0.0192,174.24897524286,55.1639571,SN
SN2023cj,Ic,0.00948,211.635625,-5.451731,SN
SN2023cr,II,0.01368,55.5544902,-27.8712392,SN
SN2022aedm,SN,0.14343,169.864988397,3.10952128955,SN
SN2023gpw,SLSN-II,0.08,195.577918569,-5.85304096388,SN
SN2024rmj,SLSN-I,0.14,16.9697404719,3.51120617061,SN
SN2024aecx,Ic,0.002665,166.45643462,-0.0348496976029,SN
SN2024xqt,Ia,0.0255,262.804083,36.751081,SN
SN2024wpp,SN,,40.5229121965,-16.9563601815,SN
SN2024abfo,II,,59.3567569083,-46.1854626345,SN
SN2024aegq,SLSN-I,0.133,84.200913,-57.355175,SN
SN2024aeee,II,0.0116,123.712208,73.578869,SN
SN2024abvb,Icn,0.039,17.739792,-5.735572,SN
SN2024aegq,SLSN-I,0.133,84.200913,-57.355175,SN
SN2024aedt,Ia,0.018413,27.8924904387,8.25134563184,SN
SN2024aeeg,II,0.0165,23.278583,0.175819,SN
SN2024aeee,II,0.0116,123.712208,73.578869,SN
SN2024aeee,II,0.0116,123.712208,73.578869,SN
SN2024abbv,II,0.005,8.537083,-30.767939,SN
SN2024aecx,Ic,0.002665,166.45643462,-0.0348496976029,SN
SN2024aecx,Ic,0.002665,166.45643462,-0.0348496976029,SN
SN2024aecx,Ic,0.002665,166.45643462,-0.0348496976029,SN
SN2024rmj,SLSN-I,0.14,16.9697404719,3.51120617061,SN
SN2024abfo,II,,59.3567569083,-46.1854626345,SN
SN2024adml,Ic-BL,0.037,152.668667,-2.434761,SN
SN2024abup,Ic-BL,0.0058,27.297167,-10.424289,SN
SN2024adml,Ic-BL,0.037,152.668667,-2.434761,SN
SN2024acsd,Ic-BL,0.021748,144.085427853,23.7500929753,SN
SN2024cld,II,0.014,237.589792,18.93895,SN
SN2024wpp,SN,,40.5229121965,-16.9563601815,SN
SN2024adec,IIb,0.035,194.237613601,77.1741172349,SN
SN2024abup,Ic-BL,0.0058,27.297167,-10.424289,SN
SN2024admm,II,0.016,54.028333,-5.175039,SN
SN2024adec,IIb,0.035,194.237613601,77.1741172349,SN
SN2024abvb,Icn,0.039,17.739792,-5.735572,SN
SN2024xqt,Ia,0.0255,262.804083,36.751081,SN
SN2019fdr,SLSN-II,0.2666,257.278578935,26.8556946632,SN
SN2024uwq,IIb,0.009,306.153208,-43.669481,SN
SN2024abbv,II,0.005,8.537083,-30.767939,SN
SN2024led,Ia,0.097,316.578647512,-1.06649781881,SN
SN2024ablg,IIP,0.052,86.040958,-51.411331,SN
SN2024abfo,II,,59.3567569083,-46.1854626345,SN
SN2024iss,IIb,0.003334,194.775542,28.811839,SN
SN2024abfo,II,,59.3567569083,-46.1854626345,SN
SN2024abfl,II,0.002979,94.50475,78.367089,SN
SN2024ablg,IIP,0.052,86.040958,-51.411331,SN
SN2024abvb,Icn,0.039,17.739792,-5.735572,SN
SN2024rmj,SLSN-I,0.14,16.9697404719,3.51120617061,SN
SN2024abup,Ic-BL,0.0058,27.297167,-10.424289,SN
SN2024abbv,II,0.005,8.537083,-30.767939,SN
SN2024ablg,IIP,0.052,86.040958,-51.411331,SN
SN2024abnh,Ia,0.013653,356.199125,12.854219,SN
SN2024xal,Ia,0.0053,56.0056419419,-14.3622924743,SN
SN2024abfo,II,,59.3567569083,-46.1854626345,SN
SN2024abfl,II,0.002979,94.50475,78.367089,SN
SN2024abfo,II,,59.3567569083,-46.1854626345,SN
SN2024uwq,IIb,0.009,306.153208,-43.669481,SN
SN2024abbv,II,0.005,8.537083,-30.767939,SN
SN2024abfo,II,,59.3567569083,-46.1854626345,SN
SN2024abfo,II,,59.3567569083,-46.1854626345,SN
SN2024wpp,SN,,40.5229121965,-16.9563601815,SN
SN2024abfl,II,0.002979,94.50475,78.367089,SN
SN2024rmj,SLSN-I,0.14,16.9697404719,3.51120617061,SN
SN2024abbv,II,0.005,8.537083,-30.767939,SN
SN2024abbv,II,0.005,8.537083,-30.767939,SN
SN2024wpp,SN,,40.5229121965,-16.9563601815,SN
SN2024iss,IIb,0.003334,194.775542,28.811839,SN
SN2024ztn,SN,0.01979,22.4545,-39.49135,SN
SN2024xny,SLSN-I,0.1,134.655167,24.310381,SN
SN2024xal,Ia,0.0053,56.0056419419,-14.3622924743,SN
SN2024uzf,II,0.0203933,241.679267,48.724514,SN
SN2024uwq,IIb,0.009,306.153208,-43.669481,SN
SN2024zzf,Ic,0.032,42.905862,-16.6614209,SN
SN2024zmm,II,0.03,69.0281195,-1.7864765000002,SN
SN2024xqt,Ia,0.0255,262.804083,36.751081,SN
SN2024ztn,SN,0.01979,22.4545,-39.49135,SN
SN2024wpp,SN,,40.5229121965,-16.9563601815,SN
SN2024rmj,SLSN-I,0.14,16.9697404719,3.51120617061,SN
SN2024led,Ia,0.097,316.578647512,-1.06649781881,SN
SN2024yyu,II,0.024,344.914172234,20.1365429952,SN
SN2024uwq,IIb,0.009,306.153208,-43.669481,SN
SN2024xal,Ia,0.0053,56.0056419419,-14.3622924743,SN
SN2024wpp,SN,,40.5229121965,-16.9563601815,SN
SN2024rmj,SLSN-I,0.14,16.9697404719,3.51120617061,SN
SN2022esa,Ia-CSM,0.023,253.49,-9.70285,SN
SN2024xuo,IIn,0.0047,152.207233,-67.047417,SN
SN2024xrx,II,0.037376,22.708583,25.915936,SN
SN2024wpp,SN,,40.5229121965,-16.9563601815,SN
SN2024wpp,SN,,40.5229121965,-16.9563601815,SN
SN2023ixf,II,0.0008,210.910674637,54.3116510708,SN
SN2024xrx,II,0.037376,22.708583,25.915936,SN
SN2024uwq,IIb,0.009,306.153208,-43.669481,SN
SN2024xal,Ia,0.0053,56.0056419419,-14.3622924743,SN
SN2024xmc,Ib,0.008,140.440208,39.5238,SN
SN2024ueo,IIn,0.036,50.09275,-5.606311,SN
SN2024ggi,II,0.002435,169.592030529,-32.8375756395,SN
SN2024wpp,SN,,40.5229121965,-16.9563601815,SN
SN2023ixf,II,0.0008,210.910674637,54.3116510708,SN
SN2024wpp,SN,,40.5229121965,-16.9563601815,SN
SN2024xal,Ia,0.0053,56.0056419419,-14.3622924743,SN
SN2024wpp,SN,,40.5229121965,-16.9563601815,SN
SN2024rmj,SLSN-I,0.14,16.9697404719,3.51120617061,SN
SN2024xal,Ia,0.0053,56.0056419419,-14.3622924743,SN
SN2024uwq,IIb,0.009,306.153208,-43.669481,SN
SN2024wpp,SN,,40.5229121965,-16.9563601815,SN
SN2024wpp,SN,,40.5229121965,-16.9563601815,SN
SN2024wpp,SN,,40.5229121965,-16.9563601815,SN
SN2024wpp,SN,,40.5229121965,-16.9563601815,SN
SN2024uea,SLSN-II,0.145,25.9684870642,28.5232075016,SN
SN2023ixf,II,0.0008,210.910674637,54.3116510708,SN
SN2024vjm,Iax,0.0028,287.357417,-63.833819,SN
SN2024uwq,IIb,0.009,306.153208,-43.669481,SN
SN2024vjm,Iax,0.0028,287.357417,-63.833819,SN
SN2024vjm,Iax,0.0028,287.357417,-63.833819,SN
SN2024vjc,Ib,0.012,18.3880120309,-37.9066887707,SN
SN2024tvi,IIn,0.03,348.794912451,-27.9151233446,SN
SN2024uwq,IIb,0.009,306.153208,-43.669481,SN
SN2024rmj,SLSN-I,0.14,16.9697404719,3.51120617061,SN
SN2024vfo,II,0.019577,16.8641244251,39.4037724913,SN
SN2024ueo,IIn,0.036,50.09275,-5.606311,SN
SN2024uwq,IIb,0.009,306.153208,-43.669481,SN
SN2024uwq,IIb,0.009,306.153208,-43.669481,SN
SN2024swe,Ia,0.0599,249.755292,37.3663,SN
SN2024uwq,IIb,0.009,306.153208,-43.669481,SN
SN2024stj,Ic-BL,0.04,17.925208,-62.785569,SN
SN2024cld,II,0.014,237.589792,18.93895,SN
SN2024nrw,SLSN-I,0.24,23.2287607177,-27.756709892,SN
SN2024tvi,IIn,0.03,348.794912451,-27.9151233446,SN
SN2023vto,SLSN-II,0.4846,6.1446221,47.2226518,SN
SN2024rmj,SLSN-I,0.14,16.9697404719,3.51120617061,SN
SN2024stj,Ic-BL,0.04,17.925208,-62.785569,SN
SN2024ryv,IIP,0.015,6.37483128187,20.242937293,SN
SN2024rqu,Ic-BL,0.0654,250.9185231,34.5986745,SN
SN2024rjw,Ic,0.02,315.792112142,20.7507171738,SN
SN2024ryv,IIP,0.015,6.37483128187,20.242937293,SN
SN2024pso,II,0.018,3.09019378821,17.7941763585,SN
SN2024pco,Ib-pec,0.0443,29.482083,13.360811,SN
SN2024pxl,Iax,0.006,263.113958,7.062411,SN
SN2024phv,II,0.006715,178.0975283,-26.901511,SN
SN2024pxg,II,0.00499,253.193417,-59.22415,SN
SN2024byg,II,0.0088,192.974292,-4.57355,SN
SN2024pso,II,0.018,3.09019378821,17.7941763585,SN
SN2024pxl,Iax,0.006,263.113958,7.062411,SN
SN2024pxg,II,0.00499,253.193417,-59.22415,SN
SN2023mut,IIb,0.0022,72.1431153216,0.24675252416,SN
SN2024ifo,SLSN-II,0.228,232.395288145,11.2890556423,SN
SN2024pso,II,0.018,3.09019378821,17.7941763585,SN
SN2024ppj,II,0.031,249.190375,56.3361,SN
SN2024pjz,IIn,0.03,33.735583,-51.452719,SN
SN2024inv,Ia,0.004528,166.634,11.378439,SN
SN2024myl,IIn,0.0655,269.82225735,69.861113425,SN
SN2024ppj,II,0.031,249.190375,56.3361,SN
SN2024pkb,Ic-BL,0.04,71.10665,-39.777464,SN
SN2024lnq,SN,0.48,222.6822953,69.5545766,SN
SN2024jlc,SLSN-I,0.039,230.495042,62.806319,SN
SN2024jwx,SLSN-I,0.13,227.538458,6.751639,SN
SN2024ahr,SLSN-I,0.1,215.496958,-12.506131,SN
SN2023mut,IIb,0.0022,72.1431153216,0.24675252416,SN
SN2024pco,Ib-pec,0.0443,29.482083,13.360811,SN
SN2024phv,II,0.006715,178.0975283,-26.901511,SN
SN2024ahr,SLSN-I,0.1,215.496958,-12.506131,SN
SN2024jlc,SLSN-I,0.039,230.495042,62.806319,SN
SN2019yvr,Ib,0.005,191.283897036,-0.459120025663,SN
SN2024jlc,SLSN-I,0.039,230.495042,62.806319,SN
SN2024nqw,Ia,0.040327,227.905704,5.397456,SN
SN2024muv,Ia,0.00465,192.2602177,-8.6642198,SN
SN2024muv,Ia,0.00465,192.2602177,-8.6642198,SN
SN2022ffg,II,0.012,153.450958,18.127319,SN
SN2024ggi,II,0.002435,169.592030529,-32.8375756395,SN
SN2024dde,SLSN-I,0.054,222.476531749,13.900663676,SN
SN2024inv,Ia,0.004528,166.634,11.378439,SN
SN2024hpj,IIn,0.016,267.198996515,37.2172246401,SN
SN2024hpj,IIn,0.016,267.198996515,37.2172246401,SN
SN2024ahr,SLSN-I,0.1,215.496958,-12.506131,SN
SN2020jvj,SLSN-II,0.258,178.536046,61.482722,SN
